SurveyCode,Q,Opt_top,Opt_bottom,Choice
1182903,6,2.000000,2.000000,0
1182903,7,2976.000000,40.000000,0
1182903,8,10095.000000,107.000000,0
1182903,9,2624.000000,2067.000000,0
3542893,0,15.400000,11.300000,0
3542893,1,11.300000,21.600000,1
3542893,2,1.100000,16.300000,1
3542893,3,8.200000,7.900000,0
3542893,4,15.000000,114.000000,1
3542893,5,3606.000000,20.000000,1
3542893,6,2577.000000,3027.000000,1
3542893,7,50.000000,1997.000000,0
3542893,8,111.000000,102.000000,0
3542893,9,19.000000,21.000000,1
5760355,0,1.500000,4.800000,1
5760355,1,1.100000,1.100000,0
5760355,2,4.900000,1.900000,0
5760355,3,2.800000,1.100000,0
5760355,4,38.000000,23.000000,0
5760355,5,996.000000,679.000000,1
5760355,6,1719.000000,6.000000,0
5760355,7,127.000000,52.000000,0
5760355,8,342.000000,70.000000,0
5760355,9,104.000000,908.000000,0
8106087,0,11.100000,1.100000,0
8106087,1,11.300000,23.300000,0
8106087,2,14.800000,14.100000,1
8106087,3,9.400000,7.700000,0
8106087,4,15.000000,15.000000,0
8106087,5,28.000000,2198.000000,0
8106087,6,10805.000000,3.000000,0
8106087,7,1892.000000,2976.000000,0
8106087,8,106.000000,109.000000,1
8106087,9,27.000000,22.000000,0
1770206,0,3.200000,1.400000,0
1770206,1,10.000000,4.200000,1
1770206,2,9.800000,1.400000,0
1770206,3,4.700000,2.800000,1
1770206,4,35.000000,94.000000,0
1770206,5,240.000000,1446.000000,0
1770206,6,46.000000,1.000000,0
1770206,7,1020.000000,78.000000,1
1770206,8,442.000000,3967.000000,0
1770206,9,414.000000,46.000000,1
2858081,0,1.900000,3.400000,0
2858081,1,2.800000,2.000000,1
2858081,2,5.100000,4.800000,0
2858081,3,1.700000,2.100000,1
2858081,4,40.000000,74.000000,0
2858081,5,498.000000,326.000000,0
2858081,6,451.000000,115.000000,0
2858081,7,212.000000,142.000000,0
2858081,8,902.000000,482.000000,0
2858081,9,540.000000,61.000000,0
2578645,0,24.200000,11.500000,0
2578645,1,11.300000,17.900000,0
2578645,2,16.300000,12.500000,1
2578645,3,7.700000,8.000000,0
2578645,4,16.000000,109.000000,1
2578645,5,15.000000,2978.000000,1
2578645,6,4391.000000,4500.000000,0
2578645,7,1885.000000,58.000000,0
2578645,8,11520.000000,10095.000000,0
2578645,9,19.000000,3579.000000,1
267794,0,3.400000,2.500000,1
267794,1,2.500000,1.800000,0
267794,2,5.200000,9.100000,0
267794,3,2.100000,3.100000,0
267794,4,31.000000,25.000000,0
267794,5,149.000000,290.000000,1
267794,6,28.000000,209.000000,1
267794,7,389.000000,487.000000,0
267794,8,550.000000,1060.000000,0
267794,9,233.000000,88.000000,1
109959,0,17.200000,1.000000,0
109959,1,15.000000,14.200000,1
109959,2,16.700000,1.100000,0
109959,3,12.100000,8.900000,1
109959,4,16.000000,16.000000,1
109959,5,28.000000,2068.000000,0
109959,6,4391.000000,4561.000000,0
109959,7,50.000000,3509.000000,1
109959,8,70.000000,106.000000,1
109959,9,22.000000,2115.000000,0
2794652,0,5.000000,5.200000,0
2794652,1,3.600000,2.100000,1
2794652,2,7.800000,5.100000,1
2794652,3,2.000000,1.400000,1
2794652,4,42.000000,27.000000,1
2794652,5,320.000000,82.000000,0
2794652,6,50.000000,193.000000,0
2794652,7,173.000000,764.000000,1
2794652,8,1999.000000,2718.000000,1
2794652,9,548.000000,105.000000,1
8185614,0,17.000000,1.100000,0
8185614,1,11.200000,21.600000,0
8185614,2,16.700000,1.100000,0
8185614,3,8.200000,11.900000,1
8185614,4,16.000000,16.000000,1
8185614,5,15.000000,3255.000000,1
8185614,6,4.000000,4.000000,0
8185614,7,2188.000000,41.000000,0
8185614,8,109.000000,6620.000000,1
8185614,9,2624.000000,2183.000000,1
380027,0,11.100000,14.100000,0
380027,1,13.900000,11.300000,1
380027,2,13.100000,13.100000,0
380027,3,9.200000,8.000000,1
380027,4,16.000000,16.000000,0
380027,5,1977.000000,3255.000000,0
380027,6,4.000000,2.000000,0
380027,7,56.000000,47.000000,0
380027,8,70.000000,12445.000000,1
380027,9,2067.000000,24.000000,0
6572578,0,17.000000,15.000000,1
6572578,1,11.300000,11.200000,1
6572578,2,14.100000,13.100000,1
6572578,3,8.200000,9.200000,0
6572578,4,12.000000,14.000000,1
6572578,5,2069.000000,3606.000000,0
6572578,6,3.000000,4561.000000,1
6572578,7,55.000000,1885.000000,1
6572578,8,8620.000000,8112.000000,0
6572578,9,22.000000,24.000000,1
6684621,0,3.200000,1.300000,0
6684621,1,2.900000,7.300000,1
6684621,2,1.200000,7.900000,1
6684621,3,4.800000,1.300000,0
6684621,4,34.000000,78.000000,0
6684621,5,901.000000,96.000000,0
6684621,6,128.000000,1594.000000,1
6684621,7,513.000000,1232.000000,1
6684621,8,572.000000,269.000000,0
6684621,9,110.000000,39.000000,0
903993,0,11.300000,17.200000,0
903993,1,14.200000,11.200000,1
903993,2,1.100000,14.800000,1
903993,3,9.400000,8.800000,0
903993,4,109.000000,99.000000,1
903993,5,9.000000,9.000000,0
903993,6,3035.000000,2.000000,0
903993,7,2247.000000,50.000000,0
903993,8,107.000000,109.000000,0
903993,9,26.000000,1759.000000,1
294521,0,12.000000,1.100000,0
294521,1,11.800000,12.200000,0
294521,2,13.100000,14.800000,1
294521,3,8.800000,8.900000,1
294521,4,14.000000,16.000000,1
294521,5,28.000000,23.000000,0
294521,6,4.000000,1.000000,0
294521,7,41.000000,2247.000000,1
294521,8,12445.000000,10095.000000,0
294521,9,1759.000000,26.000000,0
9035409,0,11.300000,14.100000,0
9035409,1,23.300000,12.700000,1
9035409,2,16.100000,13.100000,1
9035409,3,8.000000,7.600000,1
9035409,4,115.000000,15.000000,1
9035409,5,15.000000,2198.000000,0
9035409,6,2577.000000,2.000000,1
9035409,7,1867.000000,1997.000000,0
9035409,8,99.000000,99.000000,0
9035409,9,2619.000000,2067.000000,1
5200282,0,3.200000,3.900000,1
5200282,1,5.700000,3.200000,1
5200282,2,1.900000,1.900000,0
5200282,3,1.600000,1.300000,0
5200282,4,36.000000,77.000000,1
5200282,5,329.000000,182.000000,1
5200282,6,138.000000,81.000000,0
5200282,7,146.000000,260.000000,1
5200282,8,1111.000000,997.000000,1
5200282,9,201.000000,130.000000,0
7136822,0,13.700000,11.500000,0
7136822,1,13.000000,12.700000,0
7136822,2,1.100000,1.100000,0
7136822,3,11.800000,11.800000,0
7136822,4,15.000000,16.000000,1
7136822,5,28.000000,2198.000000,0
7136822,6,3035.000000,4391.000000,0
7136822,7,58.000000,55.000000,0
7136822,8,8112.000000,99.000000,1
7136822,9,24.000000,2090.000000,0
9730951,0,15.400000,17.000000,0
9730951,1,11.800000,12.200000,0
9730951,2,13.100000,13.100000,0
9730951,3,8.900000,8.000000,1
9730951,4,115.000000,130.000000,0
9730951,5,7405.000000,7358.000000,1
9730951,6,19115.000000,4.000000,1
9730951,7,57.000000,2188.000000,0
9730951,8,99.000000,107.000000,1
9730951,9,2067.000000,1762.000000,1
9484613,0,18.300000,1.000000,0
9484613,1,13.900000,15.000000,0
9484613,2,1.100000,13.700000,1
9484613,3,7.500000,7.600000,0
9484613,4,99.000000,15.000000,1
9484613,5,20.000000,9.000000,0
9484613,6,3.000000,2.000000,0
9484613,7,57.000000,55.000000,0
9484613,8,107.000000,89.000000,0
9484613,9,2115.000000,1938.000000,1
5313114,0,14.100000,1.100000,1
5313114,1,11.200000,21.600000,0
5313114,2,1.100000,13.100000,0
5313114,3,8.000000,9.100000,0
5313114,4,14.000000,16.000000,1
5313114,5,2068.000000,20.000000,1
5313114,6,3027.000000,4391.000000,0
5313114,7,1867.000000,1867.000000,0
5313114,8,6648.000000,8620.000000,0
5313114,9,15.000000,2183.000000,0
580193,0,12.300000,11.300000,1
580193,1,11.800000,14.200000,0
580193,2,1.100000,14.700000,1
580193,3,11.900000,7.600000,1
580193,4,15.000000,16.000000,1
580193,5,7405.000000,23.000000,1
580193,6,11504.000000,3.000000,1
580193,7,3509.000000,32.000000,1
580193,8,106.000000,111.000000,1
580193,9,2624.000000,26.000000,1
2812517,0,3.800000,7.100000,0
2812517,1,1.300000,9.000000,0
2812517,2,7.500000,2.500000,1
2812517,3,3.500000,1.000000,0
2812517,4,34.000000,72.000000,0
2812517,5,903.000000,336.000000,1
2812517,6,33.000000,2.000000,0
2812517,7,1119.000000,714.000000,0
2812517,8,4675.000000,3149.000000,0
2812517,9,813.000000,715.000000,0
4151220,0,1.400000,3.600000,1
4151220,1,1.100000,1.600000,0
4151220,2,4.300000,1.400000,0
4151220,3,4.700000,6.300000,0
4151220,4,23.000000,18.000000,0
4151220,5,951.000000,531.000000,1
4151220,6,31.000000,805.000000,1
4151220,7,257.000000,1867.000000,0
4151220,8,1423.000000,8120.000000,0
4151220,9,218.000000,727.000000,0
1284673,0,1.100000,18.300000,1
1284673,1,11.800000,21.600000,0
1284673,2,1.100000,1.100000,0
1284673,3,10.400000,8.200000,0
1284673,4,15.000000,115.000000,1
1284673,5,23.000000,2978.000000,1
1284673,6,3.000000,11504.000000,0
1284673,7,3509.000000,26.000000,0
1284673,8,107.000000,109.000000,1
1284673,9,27.000000,27.000000,1
2494182,0,1.100000,11.500000,0
2494182,1,11.200000,15.000000,0
2494182,2,13.100000,12.900000,0
2494182,3,12.100000,8.000000,1
2494182,4,16.000000,12.000000,0
2494182,5,2010.000000,3255.000000,1
2494182,6,4.000000,19115.000000,1
2494182,7,55.000000,52.000000,0
2494182,8,89.000000,11520.000000,1
2494182,9,24.000000,24.000000,1
6519485,0,13.700000,17.000000,0
6519485,1,14.200000,13.900000,0
6519485,2,1.100000,1.100000,0
6519485,3,8.900000,10.900000,0
6519485,4,16.000000,11.000000,0
6519485,5,28.000000,23.000000,1
6519485,6,3035.000000,4.000000,0
6519485,7,2087.000000,1997.000000,1
6519485,8,107.000000,89.000000,0
6519485,9,1762.000000,19.000000,0
1667815,0,4.500000,1.200000,0
1667815,1,2.900000,1.200000,0
1667815,2,8.900000,2.800000,1
1667815,3,5.100000,6.300000,0
1667815,4,66.000000,89.000000,0
1667815,5,903.000000,953.000000,0
1667815,6,88.000000,3.000000,0
1667815,7,286.000000,98.000000,1
1667815,8,121.000000,135.000000,1
1667815,9,53.000000,381.000000,0
6812703,0,1.100000,1.100000,1
6812703,1,11.300000,14.200000,0
6812703,2,16.300000,13.100000,0
6812703,3,9.100000,10.900000,1
6812703,4,11.000000,99.000000,1
6812703,5,2314.000000,2978.000000,0
6812703,6,3.000000,3.000000,0
6812703,7,52.000000,1883.000000,0
6812703,8,106.000000,6277.000000,0
6812703,9,1759.000000,1890.000000,0
3934242,0,1.100000,1.100000,0
3934242,1,11.300000,13.900000,0
3934242,2,12.900000,14.700000,0
3934242,3,9.200000,7.900000,0
3934242,4,99.000000,108.000000,1
3934242,5,3606.000000,28.000000,0
3934242,6,3035.000000,4.000000,0
3934242,7,1997.000000,2188.000000,0
3934242,8,109.000000,111.000000,1
3934242,9,19.000000,26.000000,1
2535674,0,11.100000,1.100000,0
2535674,1,12.700000,21.600000,1
2535674,2,16.300000,16.100000,1
2535674,3,8.000000,8.000000,0
2535674,4,14.000000,16.000000,1
2535674,5,31.000000,14.000000,0
2535674,6,10805.000000,2.000000,0
2535674,7,1997.000000,56.000000,0
2535674,8,8120.000000,109.000000,0
2535674,9,26.000000,22.000000,0
6034677,0,1.100000,1.100000,1
6034677,1,13.900000,12.100000,1
6034677,2,16.700000,1.100000,0
6034677,3,9.400000,8.000000,1
6034677,4,114.000000,117.000000,1
6034677,5,23.000000,7358.000000,0
6034677,6,1.000000,4561.000000,0
6034677,7,3509.000000,55.000000,0
6034677,8,107.000000,8120.000000,1
6034677,9,24.000000,2090.000000,1
381862,0,17.000000,1.100000,0
381862,1,11.300000,11.300000,0
381862,2,16.700000,13.700000,1
381862,3,8.000000,10.900000,0
381862,4,16.000000,16.000000,1
381862,5,7358.000000,2010.000000,1
381862,6,11504.000000,19115.000000,0
381862,7,52.000000,1885.000000,1
381862,8,8620.000000,6620.000000,1
381862,9,22.000000,22.000000,1
2159637,0,11.500000,12.000000,1
2159637,1,17.900000,12.000000,1
2159637,2,16.100000,1.100000,0
2159637,3,8.900000,8.200000,1
2159637,4,15.000000,130.000000,0
2159637,5,2634.000000,31.000000,1
2159637,6,7388.000000,2577.000000,1
2159637,7,3509.000000,2247.000000,1
2159637,8,107.000000,111.000000,1
2159637,9,1759.000000,19.000000,1
856029,0,5.700000,2.300000,0
856029,1,1.900000,1.600000,0
856029,2,1.600000,7.000000,1
856029,3,3.800000,2.200000,0
856029,4,36.000000,60.000000,0
856029,5,121.000000,231.000000,1
856029,6,917.000000,113.000000,1
856029,7,312.000000,946.000000,0
856029,8,902.000000,1868.000000,1
856029,9,254.000000,195.000000,0
5975687,0,11.500000,1.100000,0
5975687,1,13.000000,11.800000,1
5975687,2,1.100000,16.100000,1
5975687,3,8.800000,9.100000,0
5975687,4,130.000000,14.000000,0
5975687,5,20.000000,2634.000000,0
5975687,6,7388.000000,19115.000000,0
5975687,7,57.000000,2188.000000,0
5975687,8,11520.000000,6430.000000,1
5975687,9,1759.000000,21.000000,0
2985706,0,15.000000,11.100000,1
2985706,1,17.900000,12.000000,0
2985706,2,14.800000,12.900000,0
2985706,3,10.900000,7.900000,1
2985706,4,15.000000,15.000000,0
2985706,5,31.000000,23.000000,0
2985706,6,2674.000000,19115.000000,0
2985706,7,55.000000,47.000000,0
2985706,8,6648.000000,6648.000000,0
2985706,9,19.000000,26.000000,1
9352326,0,13.900000,11.100000,1
9352326,1,13.900000,23.300000,1
9352326,2,13.100000,1.100000,0
9352326,3,10.400000,10.400000,0
9352326,4,115.000000,15.000000,0
9352326,5,14.000000,2634.000000,1
9352326,6,11504.000000,1.000000,1
9352326,7,32.000000,1892.000000,1
9352326,8,102.000000,102.000000,0
9352326,9,24.000000,21.000000,0
5796719,0,3.500000,3.700000,1
5796719,1,5.700000,3.000000,0
5796719,2,4.900000,2.700000,1
5796719,3,3.500000,1.600000,0
5796719,4,27.000000,58.000000,1
5796719,5,428.000000,973.000000,0
5796719,6,426.000000,832.000000,1
5796719,7,122.000000,42.000000,0
5796719,8,302.000000,903.000000,1
5796719,9,157.000000,304.000000,1
6619128,0,11.500000,11.500000,1
6619128,1,11.800000,12.700000,0
6619128,2,1.100000,1.100000,0
6619128,3,8.800000,11.900000,0
6619128,4,11.000000,99.000000,1
6619128,5,7405.000000,2048.000000,1
6619128,6,2.000000,3.000000,1
6619128,7,1892.000000,1867.000000,0
6619128,8,12445.000000,109.000000,0
6619128,9,27.000000,24.000000,0
6057856,0,11.300000,15.400000,0
6057856,1,21.600000,21.600000,1
6057856,2,13.100000,16.700000,0
6057856,3,10.900000,7.700000,1
6057856,4,16.000000,14.000000,0
6057856,5,1977.000000,2314.000000,0
6057856,6,7388.000000,19115.000000,0
6057856,7,57.000000,41.000000,0
6057856,8,99.000000,6277.000000,0
6057856,9,1938.000000,2183.000000,0
8760049,0,1.100000,15.400000,1
8760049,1,21.600000,17.900000,1
8760049,2,14.700000,14.700000,1
8760049,3,12.100000,8.800000,1
8760049,4,15.000000,130.000000,0
8760049,5,3123.000000,23.000000,0
8760049,6,3035.000000,1.000000,0
8760049,7,2247.000000,3509.000000,0
8760049,8,6648.000000,111.000000,0
8760049,9,21.000000,24.000000,1
720223,0,1.400000,7.200000,0
720223,1,9.900000,2.000000,0
720223,2,14.100000,3.200000,1
720223,3,1.000000,5.000000,0
720223,4,54.000000,23.000000,1
720223,5,396.000000,65.000000,0
720223,6,15.000000,16.000000,0
720223,7,196.000000,83.000000,1
720223,8,348.000000,2780.000000,1
720223,9,260.000000,1090.000000,1
9781195,0,1.100000,12.300000,0
9781195,1,23.300000,18.300000,1
9781195,2,13.100000,14.800000,0
9781195,3,9.100000,8.800000,1
9781195,4,108.000000,14.000000,0
9781195,5,2068.000000,3123.000000,0
9781195,6,2674.000000,2.000000,0
9781195,7,41.000000,56.000000,1
9781195,8,10095.000000,109.000000,0
9781195,9,19.000000,24.000000,1
327621,0,11.300000,1.000000,0
327621,1,21.600000,12.200000,1
327621,2,1.100000,13.700000,1
327621,3,8.800000,8.200000,1
327621,4,11.000000,99.000000,1
327621,5,2978.000000,2198.000000,1
327621,6,3035.000000,4.000000,1
327621,7,57.000000,50.000000,0
327621,8,10095.000000,7010.000000,1
327621,9,2067.000000,26.000000,1
4337486,0,18.300000,13.900000,0
4337486,1,11.800000,12.700000,0
4337486,2,1.100000,14.100000,1
4337486,3,8.900000,8.000000,0
4337486,4,14.000000,11.000000,0
4337486,5,9.000000,1977.000000,1
4337486,6,10805.000000,10805.000000,1
4337486,7,50.000000,58.000000,1
4337486,8,6277.000000,7010.000000,1
4337486,9,2090.000000,2067.000000,1
5400580,0,8.800000,2.200000,1
5400580,1,3.500000,1.400000,0
5400580,2,8.900000,1.100000,1
5400580,3,1.400000,4.600000,0
5400580,4,19.000000,19.000000,0
5400580,5,1188.000000,133.000000,0
5400580,6,26.000000,1166.000000,1
5400580,7,1204.000000,220.000000,1
5400580,8,6648.000000,392.000000,0
5400580,9,27.000000,237.000000,1
6853133,0,5.800000,3.600000,1
6853133,1,1.900000,4.900000,1
6853133,2,16.700000,2.200000,0
6853133,3,2.100000,2.000000,0
6853133,4,51.000000,28.000000,1
6853133,5,139.000000,275.000000,1
6853133,6,210.000000,232.000000,1
6853133,7,546.000000,376.000000,0
6853133,8,311.000000,1831.000000,1
6853133,9,351.000000,207.000000,0
4305981,0,2.700000,1.700000,1
4305981,1,5.500000,3.400000,0
4305981,2,13.700000,2.700000,1
4305981,3,2.700000,7.500000,0
4305981,4,30.000000,41.000000,1
4305981,5,119.000000,354.000000,0
4305981,6,139.000000,11.000000,0
4305981,7,145.000000,546.000000,0
4305981,8,1192.000000,884.000000,1
4305981,9,247.000000,40.000000,0
8978857,0,11.100000,1.100000,0
8978857,1,12.200000,11.800000,0
8978857,2,14.700000,13.100000,0
8978857,3,8.000000,8.900000,1
8978857,4,11.000000,15.000000,1
8978857,5,2978.000000,2010.000000,1
8978857,6,7388.000000,4.000000,0
8978857,7,58.000000,1997.000000,1
8978857,8,102.000000,8620.000000,1
8978857,9,15.000000,15.000000,1
8117214,0,2.300000,3.900000,1
8117214,1,2.900000,4.700000,1
8117214,2,8.700000,7.300000,0
8117214,3,2.100000,2.600000,0
8117214,4,34.000000,38.000000,1
8117214,5,97.000000,274.000000,1
8117214,6,22.000000,226.000000,1
8117214,7,290.000000,52.000000,0
8117214,8,2959.000000,2259.000000,1
8117214,9,139.000000,72.000000,0
9916633,0,24.200000,11.500000,1
9916633,1,11.200000,14.200000,0
9916633,2,1.100000,16.300000,1
9916633,3,7.700000,7.600000,0
9916633,4,15.000000,16.000000,0
9916633,5,2317.000000,28.000000,0
9916633,6,1.000000,4561.000000,1
9916633,7,3509.000000,41.000000,0
9916633,8,12445.000000,111.000000,0
9916633,9,1762.000000,1762.000000,0
5306922,0,1.100000,1.100000,1
5306922,1,13.000000,12.200000,1
5306922,2,13.100000,1.100000,0
5306922,3,9.400000,8.000000,1
5306922,4,16.000000,15.000000,0
5306922,5,2068.000000,7405.000000,0
5306922,6,4561.000000,5151.000000,0
5306922,7,1997.000000,1885.000000,1
5306922,8,8120.000000,11520.000000,1
5306922,9,1698.000000,24.000000,0
2516077,0,17.000000,13.900000,1
2516077,1,18.300000,17.900000,1
2516077,2,14.800000,13.100000,1
2516077,3,9.100000,8.800000,1
2516077,4,99.000000,109.000000,0
2516077,5,9.000000,2314.000000,0
2516077,6,19115.000000,2.000000,1
2516077,7,1997.000000,41.000000,1
2516077,8,109.000000,70.000000,0
2516077,9,2090.000000,26.000000,1
1799551,0,9.500000,4.000000,0
1799551,1,3.800000,2.200000,1
1799551,2,3.800000,2.700000,0
1799551,3,5.000000,2.500000,1
1799551,4,30.000000,23.000000,0
1799551,5,81.000000,160.000000,1
1799551,6,27.000000,164.000000,1
1799551,7,262.000000,686.000000,0
1799551,8,535.000000,4094.000000,0
1799551,9,233.000000,90.000000,1
9089517,0,2.400000,4.500000,0
9089517,1,2.200000,2.200000,0
9089517,2,4.900000,2.800000,0
9089517,3,3.300000,3.600000,0
9089517,4,41.000000,40.000000,0
9089517,5,419.000000,573.000000,0
9089517,6,360.000000,127.000000,0
9089517,7,314.000000,933.000000,1
9089517,8,868.000000,650.000000,0
9089517,9,674.000000,246.000000,0
3890672,0,13.700000,11.300000,1
3890672,1,11.200000,12.100000,0
3890672,2,13.100000,12.900000,1
3890672,3,8.000000,9.400000,0
3890672,4,16.000000,16.000000,1
3890672,5,20.000000,23.000000,0
3890672,6,2.000000,2.000000,1
3890672,7,52.000000,1883.000000,1
3890672,8,102.000000,89.000000,0
3890672,9,3579.000000,15.000000,1
810815,0,11.300000,11.100000,1
810815,1,15.000000,11.200000,0
810815,2,12.900000,13.100000,0
810815,3,7.600000,8.000000,1
810815,4,11.000000,14.000000,1
810815,5,2069.000000,7405.000000,0
810815,6,4391.000000,2.000000,0
810815,7,32.000000,1867.000000,1
810815,8,7010.000000,89.000000,0
810815,9,26.000000,24.000000,0
9668350,0,1.100000,15.000000,1
9668350,1,12.100000,11.200000,1
9668350,2,13.700000,1.100000,0
9668350,3,11.800000,7.900000,1
9668350,4,109.000000,115.000000,0
9668350,5,1977.000000,2069.000000,0
9668350,6,3.000000,3027.000000,1
9668350,7,26.000000,1885.000000,1
9668350,8,10095.000000,8120.000000,1
9668350,9,26.000000,3579.000000,1
1347421,0,11.300000,15.000000,0
1347421,1,13.900000,23.300000,1
1347421,2,12.900000,16.100000,1
1347421,3,10.400000,11.900000,1
1347421,4,11.000000,14.000000,1
1347421,5,7358.000000,31.000000,1
1347421,6,2.000000,11504.000000,0
1347421,7,32.000000,57.000000,1
1347421,8,111.000000,107.000000,0
1347421,9,2183.000000,24.000000,1
4800538,0,18.300000,11.500000,0
4800538,1,11.300000,17.400000,0
4800538,2,16.700000,16.300000,0
4800538,3,7.500000,7.900000,0
4800538,4,11.000000,16.000000,1
4800538,5,2978.000000,2048.000000,1
4800538,6,3035.000000,2674.000000,1
4800538,7,1885.000000,55.000000,1
4800538,8,6620.000000,6648.000000,1
4800538,9,1698.000000,24.000000,0
1418473,0,6.900000,2.100000,1
1418473,1,1.600000,4.800000,1
1418473,2,7.900000,2.800000,1
1418473,3,5.600000,3.900000,1
1418473,4,51.000000,130.000000,1
1418473,5,75.000000,55.000000,0
1418473,6,859.000000,367.000000,1
1418473,7,90.000000,111.000000,1
1418473,8,186.000000,1479.000000,1
1418473,9,561.000000,1343.000000,0
590681,0,11.500000,11.500000,0
590681,1,12.700000,14.200000,1
590681,2,13.100000,1.100000,0
590681,3,9.200000,7.900000,1
590681,4,115.000000,15.000000,0
590681,5,28.000000,2198.000000,1
590681,6,10805.000000,3035.000000,1
590681,7,2976.000000,26.000000,0
590681,8,8620.000000,12445.000000,1
590681,9,19.000000,3579.000000,1
7731934,0,0.000000,0.000000,0
7731934,1,0.000000,0.000000,0
7731934,2,0.000000,0.000000,0
7731934,3,0.000000,0.000000,0
7731934,4,0.000000,0.000000,0
7731934,5,0.000000,0.000000,0
7731934,6,0.000000,0.000000,0
7731934,7,0.000000,0.000000,0
7731934,8,0.000000,0.000000,0
7731934,9,0.000000,0.000000,0
6027125,0,15.000000,13.900000,1
6027125,1,12.200000,21.600000,0
6027125,2,14.100000,14.100000,0
6027125,3,9.100000,7.900000,1
6027125,4,115.000000,16.000000,0
6027125,5,3255.000000,28.000000,0
6027125,6,2.000000,4.000000,1
6027125,7,20.000000,2247.000000,1
6027125,8,106.000000,102.000000,1
6027125,9,3579.000000,27.000000,1
8024668,0,7.200000,3.900000,0
8024668,1,12.100000,3.200000,1
8024668,2,5.000000,1.100000,0
8024668,3,1.700000,8.000000,1
8024668,4,52.000000,17.000000,0
8024668,5,403.000000,1225.000000,0
8024668,6,130.000000,9.000000,0
8024668,7,1139.000000,118.000000,1
8024668,8,3124.000000,3560.000000,0
8024668,9,54.000000,38.000000,0
560195,0,15.000000,15.400000,0
560195,1,17.900000,11.800000,1
560195,2,16.100000,16.100000,0
560195,3,8.800000,10.900000,0
560195,4,16.000000,15.000000,0
560195,5,9.000000,2314.000000,0
560195,6,11504.000000,2.000000,0
560195,7,57.000000,1867.000000,0
560195,8,89.000000,11520.000000,0
560195,9,19.000000,26.000000,1
9532047,0,4.000000,5.000000,0
9532047,1,2.900000,1.400000,0
9532047,2,6.200000,3.400000,0
9532047,3,3.300000,1.700000,1
9532047,4,40.000000,84.000000,1
9532047,5,459.000000,816.000000,0
9532047,6,45.000000,131.000000,1
9532047,7,312.000000,1175.000000,0
9532047,8,1632.000000,203.000000,0
9532047,9,1762.000000,142.000000,0
6245943,0,1.100000,11.100000,1
6245943,1,11.300000,11.300000,0
6245943,2,14.700000,1.100000,0
6245943,3,7.600000,8.800000,1
6245943,4,130.000000,16.000000,0
6245943,5,31.000000,2010.000000,0
6245943,6,4561.000000,19115.000000,0
6245943,7,40.000000,32.000000,0
6245943,8,89.000000,102.000000,1
6245943,9,2624.000000,24.000000,0
2727828,0,1.000000,24.200000,1
2727828,1,11.300000,13.900000,0
2727828,2,16.700000,14.700000,1
2727828,3,7.900000,11.800000,0
2727828,4,16.000000,99.000000,1
2727828,5,3255.000000,2048.000000,1
2727828,6,5151.000000,4.000000,0
2727828,7,47.000000,47.000000,0
2727828,8,70.000000,111.000000,1
2727828,9,21.000000,1762.000000,1
9133414,0,11.800000,1.100000,0
9133414,1,17.900000,13.000000,1
9133414,2,13.700000,16.100000,1
9133414,3,8.000000,8.900000,0
9133414,4,114.000000,16.000000,0
9133414,5,2069.000000,20.000000,1
9133414,6,4391.000000,10805.000000,0
9133414,7,40.000000,50.000000,1
9133414,8,107.000000,107.000000,0
9133414,9,1759.000000,24.000000,1
5324888,0,1.100000,11.300000,1
5324888,1,12.200000,21.600000,1
5324888,2,16.300000,1.100000,0
5324888,3,7.700000,8.000000,0
5324888,4,16.000000,14.000000,0
5324888,5,2198.000000,2069.000000,1
5324888,6,4391.000000,4391.000000,0
5324888,7,1883.000000,57.000000,0
5324888,8,109.000000,89.000000,0
5324888,9,24.000000,2624.000000,1
9492472,0,12.000000,1.100000,1
9492472,1,13.900000,17.900000,1
9492472,2,12.500000,16.100000,0
9492472,3,8.800000,10.400000,1
9492472,4,11.000000,15.000000,1
9492472,5,2317.000000,7358.000000,0
9492472,6,7388.000000,7388.000000,0
9492472,7,55.000000,57.000000,1
9492472,8,6648.000000,11520.000000,1
9492472,9,2624.000000,2067.000000,0
8542157,0,1.100000,15.000000,0
8542157,1,11.300000,17.900000,0
8542157,2,1.100000,1.100000,1
8542157,3,8.200000,12.100000,0
8542157,4,11.000000,117.000000,0
8542157,5,2069.000000,1977.000000,1
8542157,6,2.000000,1.000000,0
8542157,7,26.000000,20.000000,0
8542157,8,10095.000000,6620.000000,0
8542157,9,19.000000,27.000000,1
3558341,0,1.100000,11.300000,1
3558341,1,18.300000,12.200000,1
3558341,2,1.100000,1.100000,0
3558341,3,11.900000,8.200000,1
3558341,4,16.000000,12.000000,0
3558341,5,9.000000,3606.000000,1
3558341,6,7388.000000,10805.000000,0
3558341,7,55.000000,52.000000,0
3558341,8,6648.000000,7010.000000,1
3558341,9,1762.000000,21.000000,0
1182940,0,4.900000,5.900000,0
1182940,1,2.800000,2.800000,0
1182940,2,9.300000,3.200000,1
1182940,3,5.200000,2.700000,1
1182940,4,66.000000,29.000000,0
1182940,5,405.000000,816.000000,1
1182940,6,459.000000,250.000000,1
1182940,7,150.000000,397.000000,0
1182940,8,530.000000,409.000000,0
1182940,9,422.000000,68.000000,1
5088050,0,4.500000,2.500000,1
5088050,1,2.400000,3.300000,0
