SurveyCode,Q,Opt_top,Opt_bottom,Choice
1668761,8,11520.000000,851.000000,1
1668761,9,19.000000,398.000000,0
5295277,0,11.800000,1.200000,0
5295277,1,8.200000,13.000000,0
5295277,2,4.000000,13.700000,0
5295277,3,9.400000,2.200000,0
5295277,4,117.000000,31.000000,1
5295277,5,14.000000,921.000000,1
5295277,6,4500.000000,19115.000000,0
5295277,7,52.000000,147.000000,1
5295277,8,89.000000,10095.000000,1
5295277,9,334.000000,19.000000,0
417045,0,6.100000,3.600000,0
417045,1,6.600000,7.500000,1
417045,2,4.800000,3.400000,0
417045,3,1.300000,1.500000,0
417045,4,32.000000,42.000000,0
417045,5,200.000000,560.000000,1
417045,6,68.000000,535.000000,0
417045,7,282.000000,695.000000,0
417045,8,804.000000,388.000000,1
417045,9,227.000000,241.000000,0
9919414,0,1.600000,3.800000,0
9919414,1,5.100000,1.600000,0
9919414,2,10.600000,3.300000,0
9919414,3,1.300000,2.300000,1
9919414,4,40.000000,22.000000,0
9919414,5,145.000000,72.000000,0
9919414,6,1096.000000,232.000000,0
9919414,7,3509.000000,3509.000000,0
9919414,8,2112.000000,3054.000000,0
9919414,9,47.000000,122.000000,0
2442091,0,1.700000,3.500000,1
2442091,1,3.600000,7.900000,1
2442091,2,1.600000,5.300000,0
2442091,3,1.900000,5.500000,1
2442091,4,57.000000,94.000000,1
2442091,5,1323.000000,194.000000,0
2442091,6,1403.000000,65.000000,0
2442091,7,81.000000,168.000000,1
2442091,8,173.000000,269.000000,1
2442091,9,41.000000,349.000000,1
7841661,0,7.900000,8.800000,0
7841661,1,6.600000,2.700000,1
7841661,2,8.800000,1.900000,1
7841661,3,1.600000,1.200000,1
7841661,4,23.000000,41.000000,1
7841661,5,68.000000,298.000000,1
7841661,6,13.000000,96.000000,1
7841661,7,1885.000000,189.000000,1
7841661,8,161.000000,731.000000,1
7841661,9,218.000000,33.000000,0
6034445,0,4.800000,9.200000,1
6034445,1,8.800000,3.300000,0
6034445,2,7.700000,5.500000,0
6034445,3,1.100000,1.700000,1
6034445,4,23.000000,40.000000,1
6034445,5,66.000000,89.000000,1
6034445,6,1.000000,40.000000,1
6034445,7,115.000000,1001.000000,1
6034445,8,321.000000,156.000000,0
6034445,9,215.000000,39.000000,0
4462486,0,2.400000,12.000000,1
4462486,1,3.100000,13.000000,0
4462486,2,16.100000,3.000000,0
4462486,3,10.400000,3.400000,1
4462486,4,47.000000,130.000000,0
4462486,5,219.000000,2634.000000,0
4462486,6,5.000000,10805.000000,0
4462486,7,52.000000,158.000000,1
4462486,8,11520.000000,214.000000,0
4462486,9,2115.000000,80.000000,1
5790304,0,2.200000,6.100000,1
5790304,1,3.400000,2.200000,0
5790304,2,7.700000,5.000000,0
5790304,3,3.900000,3.200000,0
5790304,4,68.000000,48.000000,0
5790304,5,159.000000,715.000000,0
5790304,6,32.000000,516.000000,0
5790304,7,737.000000,239.000000,0
5790304,8,609.000000,877.000000,0
5790304,9,233.000000,360.000000,0
9908816,0,5.000000,3.200000,0
9908816,1,1.300000,6.400000,0
9908816,2,9.000000,3.800000,0
9908816,3,1.300000,5.200000,0
9908816,4,25.000000,45.000000,0
9908816,5,274.000000,670.000000,0
9908816,6,171.000000,986.000000,0
9908816,7,730.000000,241.000000,0
9908816,8,676.000000,667.000000,0
9908816,9,1042.000000,428.000000,0
5452816,0,4.500000,24.200000,0
5452816,1,12.100000,5.500000,1
5452816,2,13.700000,2.900000,1
5452816,3,9.400000,2.800000,1
5452816,4,108.000000,46.000000,0
5452816,5,2634.000000,431.000000,0
5452816,6,13.000000,10805.000000,1
5452816,7,67.000000,52.000000,1
5452816,8,382.000000,8120.000000,1
5452816,9,15.000000,284.000000,1
AU01P6YB9J5JX,0,0.000000,0.000000,0
AU01P6YB9J5JX,1,0.000000,0.000000,0
AU01P6YB9J5JX,2,0.000000,0.000000,0
AU01P6YB9J5JX,3,0.000000,0.000000,0
AU01P6YB9J5JX,4,0.000000,0.000000,0
AU01P6YB9J5JX,5,0.000000,0.000000,0
AU01P6YB9J5JX,6,0.000000,0.000000,0
AU01P6YB9J5JX,7,0.000000,0.000000,0
AU01P6YB9J5JX,8,0.000000,0.000000,0
AU01P6YB9J5JX,9,0.000000,0.000000,0
9424873,0,4.200000,6.600000,0
9424873,1,6.800000,5.000000,0
9424873,2,1.200000,5.100000,0
9424873,3,2.900000,2.200000,0
9424873,4,15.000000,32.000000,0
9424873,5,166.000000,159.000000,0
9424873,6,7388.000000,203.000000,0
9424873,7,254.000000,248.000000,0
9424873,8,248.000000,142.000000,0
9424873,9,222.000000,946.000000,0
5111217,0,5.300000,7.200000,0
5111217,1,3.200000,7.300000,1
5111217,2,6.200000,2.700000,0
5111217,3,4.400000,4.000000,1
5111217,4,40.000000,34.000000,0
5111217,5,119.000000,313.000000,1
5111217,6,141.000000,210.000000,1
5111217,7,562.000000,364.000000,0
5111217,8,5438.000000,505.000000,0
5111217,9,680.000000,168.000000,0
4244805,0,3.500000,7.500000,1
4244805,1,8.200000,1.500000,0
4244805,2,1.700000,3.100000,1
4244805,3,2.200000,1.400000,0
4244805,4,52.000000,76.000000,0
4244805,5,87.000000,49.000000,0
4244805,6,53.000000,1.000000,0
4244805,7,993.000000,730.000000,0
4244805,8,187.000000,2561.000000,1
4244805,9,285.000000,47.000000,0
3633650,0,3.600000,3.700000,0
3633650,1,2.900000,2.500000,0
3633650,2,3.200000,2.900000,0
3633650,3,2.100000,1.100000,0
3633650,4,37.000000,54.000000,0
3633650,5,450.000000,149.000000,0
3633650,6,113.000000,18.000000,0
3633650,7,150.000000,307.000000,0
3633650,8,1153.000000,531.000000,0
3633650,9,343.000000,117.000000,0
5110921,0,4.200000,13.900000,0
5110921,1,5.300000,12.100000,1
5110921,2,16.700000,4.300000,1
5110921,3,2.800000,9.100000,1
5110921,4,11.000000,25.000000,1
5110921,5,3606.000000,180.000000,1
5110921,6,150.000000,7388.000000,1
5110921,7,32.000000,730.000000,1
5110921,8,653.000000,11520.000000,1
5110921,9,193.000000,22.000000,0
3718087,0,3.200000,3.900000,1
3718087,1,6.700000,6.100000,0
3718087,2,2.500000,1.500000,0
3718087,3,3.100000,2.000000,0
3718087,4,32.000000,54.000000,1
3718087,5,203.000000,132.000000,0
3718087,6,147.000000,302.000000,0
3718087,7,122.000000,451.000000,0
3718087,8,374.000000,203.000000,0
3718087,9,169.000000,118.000000,1
6295300,0,1.700000,8.200000,1
6295300,1,1.600000,3.300000,1
6295300,2,2.700000,7.700000,0
6295300,3,1.000000,2.800000,1
6295300,4,30.000000,18.000000,0
6295300,5,685.000000,2317.000000,1
6295300,6,13.000000,19.000000,0
6295300,7,908.000000,834.000000,0
6295300,8,4211.000000,484.000000,0
6295300,9,49.000000,225.000000,0
9052136,0,15.400000,4.300000,1
9052136,1,2.900000,14.200000,0
9052136,2,3.300000,16.100000,0
9052136,3,2.200000,8.900000,0
9052136,4,38.000000,108.000000,0
9052136,5,131.000000,14.000000,0
9052136,6,19115.000000,138.000000,1
9052136,7,570.000000,40.000000,0
9052136,8,572.000000,8112.000000,0
9052136,9,246.000000,2067.000000,0
4546439,0,1.600000,4.000000,0
4546439,1,1.400000,3.500000,0
4546439,2,1.600000,9.100000,0
4546439,3,3.200000,2.100000,1
4546439,4,27.000000,37.000000,1
4546439,5,151.000000,215.000000,1
4546439,6,58.000000,244.000000,1
4546439,7,453.000000,352.000000,0
4546439,8,2125.000000,1819.000000,1
4546439,9,585.000000,138.000000,0
6245201,0,4.000000,3.300000,0
6245201,1,3.100000,2.800000,0
6245201,2,6.500000,1.600000,0
6245201,3,1.000000,4.500000,1
6245201,4,36.000000,48.000000,1
6245201,5,40.000000,7358.000000,0
6245201,6,69.000000,47.000000,0
6245201,7,228.000000,175.000000,0
6245201,8,545.000000,318.000000,0
6245201,9,246.000000,218.000000,1
5567679,0,24.200000,3.800000,1
5567679,1,4.400000,12.700000,0
5567679,2,2.300000,14.100000,1
5567679,3,2.900000,8.900000,0
5567679,4,39.000000,130.000000,0
5567679,5,404.000000,23.000000,0
5567679,6,3.000000,535.000000,1
5567679,7,50.000000,228.000000,1
5567679,8,678.000000,10095.000000,0
5567679,9,19.000000,384.000000,1
5652348,0,5.000000,11.800000,0
5652348,1,1.100000,2.200000,0
5652348,2,1.300000,4.200000,0
5652348,3,6.100000,4.800000,0
5652348,4,22.000000,25.000000,0
5652348,5,1820.000000,553.000000,0
5652348,6,15.000000,245.000000,1
5652348,7,261.000000,110.000000,1
5652348,8,1234.000000,8120.000000,0
5652348,9,144.000000,706.000000,0
1023429,0,3.700000,4.000000,0
1023429,1,3.600000,1.500000,0
1023429,2,5.400000,2.700000,0
1023429,3,3.400000,7.500000,0
1023429,4,36.000000,24.000000,0
1023429,5,853.000000,112.000000,1
1023429,6,111.000000,1174.000000,0
1023429,7,257.000000,298.000000,0
1023429,8,952.000000,258.000000,0
1023429,9,346.000000,42.000000,0
7679401,0,7.200000,3.800000,0
7679401,1,1.800000,21.600000,0
7679401,2,1.100000,6.300000,1
7679401,3,4.700000,4.400000,1
7679401,4,81.000000,35.000000,0
7679401,5,491.000000,1068.000000,0
7679401,6,559.000000,14.000000,0
7679401,7,1072.000000,121.000000,0
7679401,8,259.000000,6430.000000,1
7679401,9,1644.000000,138.000000,1
9699961,0,4.400000,1.000000,0
9699961,1,3.400000,14.200000,0
9699961,2,5.000000,16.700000,0
9699961,3,2.800000,9.100000,0
9699961,4,11.000000,27.000000,1
9699961,5,894.000000,23.000000,0
9699961,6,3.000000,170.000000,1
9699961,7,47.000000,513.000000,0
9699961,8,12445.000000,878.000000,1
9699961,9,19.000000,118.000000,1
4211727,0,7.200000,3.800000,1
4211727,1,2.500000,1.400000,0
4211727,2,16.300000,6.000000,1
4211727,3,1.300000,1.500000,0
4211727,4,43.000000,38.000000,0
4211727,5,943.000000,595.000000,1
4211727,6,19.000000,42.000000,1
4211727,7,208.000000,583.000000,1
4211727,8,1378.000000,361.000000,1
4211727,9,123.000000,1492.000000,0
9720217,0,3.600000,1.500000,0
9720217,1,5.900000,2.300000,1
9720217,2,3.700000,5.800000,0
9720217,3,4.000000,2.800000,0
9720217,4,29.000000,29.000000,0
9720217,5,562.000000,1941.000000,0
9720217,6,9.000000,4391.000000,1
9720217,7,211.000000,1009.000000,0
9720217,8,4675.000000,1112.000000,1
9720217,9,39.000000,242.000000,1
6283781,0,5.800000,4.300000,0
6283781,1,5.000000,2.100000,1
6283781,2,3.300000,2.600000,1
6283781,3,5.800000,5.700000,0
6283781,4,33.000000,95.000000,1
6283781,5,250.000000,125.000000,0
6283781,6,9.000000,67.000000,1
6283781,7,239.000000,402.000000,1
6283781,8,392.000000,704.000000,1
6283781,9,246.000000,392.000000,0
1991265,0,2.200000,1.300000,0
1991265,1,5.000000,6.500000,1
1991265,2,4.300000,1.600000,1
1991265,3,1.200000,1.200000,0
1991265,4,36.000000,20.000000,1
1991265,5,3123.000000,168.000000,0
1991265,6,6.000000,477.000000,1
1991265,7,81.000000,172.000000,0
1991265,8,650.000000,3125.000000,0
1991265,9,965.000000,186.000000,0
3336564,0,7.100000,15.000000,0
3336564,1,23.300000,2.100000,0
3336564,2,2.900000,14.100000,0
3336564,3,11.800000,4.500000,0
3336564,4,14.000000,40.000000,1
3336564,5,3255.000000,88.000000,1
3336564,6,127.000000,2.000000,0
3336564,7,303.000000,20.000000,0
3336564,8,8620.000000,6620.000000,0
3336564,9,2115.000000,75.000000,0
1458098,0,7.100000,1.900000,1
1458098,1,1.300000,2.600000,1
1458098,2,1.600000,2.100000,1
1458098,3,5.400000,3.000000,1
1458098,4,43.000000,83.000000,0
1458098,5,1323.000000,133.000000,1
1458098,6,831.000000,3.000000,1
1458098,7,308.000000,111.000000,0
1458098,8,203.000000,4602.000000,0
1458098,9,897.000000,37.000000,0
2653640,0,4.500000,17.200000,1
2653640,1,21.600000,1.700000,1
2653640,2,16.100000,7.900000,0
2653640,3,2.500000,9.400000,0
2653640,4,49.000000,130.000000,0
2653640,5,3255.000000,40.000000,1
2653640,6,2.000000,101.000000,1
2653640,7,307.000000,26.000000,0
2653640,8,89.000000,258.000000,1
2653640,9,3579.000000,225.000000,1
9614281,0,10.500000,5.300000,1
9614281,1,2.300000,1.300000,0
9614281,2,1.900000,4.500000,1
9614281,3,5.300000,1.400000,1
9614281,4,16.000000,51.000000,1
9614281,5,110.000000,76.000000,0
9614281,6,4.000000,16.000000,1
9614281,7,314.000000,1299.000000,1
9614281,8,1409.000000,234.000000,0
9614281,9,1890.000000,255.000000,1
5462925,0,2.700000,17.200000,1
5462925,1,4.100000,12.200000,0
5462925,2,13.700000,2.800000,0
5462925,3,2.800000,8.900000,0
5462925,4,130.000000,43.000000,0
5462925,5,3255.000000,390.000000,1
5462925,6,5151.000000,116.000000,0
5462925,7,474.000000,42.000000,0
5462925,8,4942.000000,8120.000000,0
5462925,9,2067.000000,189.000000,0
9339935,0,1.700000,6.000000,0
9339935,1,5.500000,6.900000,0
9339935,2,8.300000,9.000000,0
9339935,3,1.300000,1.200000,1
9339935,4,89.000000,20.000000,0
9339935,5,396.000000,76.000000,0
9339935,6,986.000000,14.000000,0
9339935,7,354.000000,3509.000000,0
9339935,8,1099.000000,2765.000000,0
9339935,9,434.000000,955.000000,0
1362133,0,3.500000,13.700000,0
1362133,1,2.500000,12.700000,0
1362133,2,1.500000,16.100000,0
1362133,3,2.000000,11.800000,0
1362133,4,27.000000,114.000000,1
1362133,5,3606.000000,132.000000,0
1362133,6,7388.000000,483.000000,1
1362133,7,332.000000,50.000000,0
1362133,8,11520.000000,650.000000,0
1362133,9,153.000000,2619.000000,1
3968307,0,2.700000,1.900000,0
3968307,1,3.000000,1.900000,0
3968307,2,2.700000,6.000000,0
3968307,3,3.200000,3.200000,0
3968307,4,29.000000,22.000000,1
3968307,5,180.000000,234.000000,1
3968307,6,90.000000,40.000000,0
3968307,7,324.000000,497.000000,0
3968307,8,571.000000,1025.000000,1
3968307,9,212.000000,101.000000,0
2862444,0,24.200000,2.500000,0
2862444,1,13.900000,1.800000,0
2862444,2,5.600000,16.700000,1
2862444,3,1.600000,11.800000,1
2862444,4,117.000000,63.000000,0
2862444,5,14.000000,53.000000,0
2862444,6,34.000000,2.000000,0
2862444,7,40.000000,372.000000,0
2862444,8,11520.000000,932.000000,1
2862444,9,2115.000000,305.000000,0
1446023,0,12.000000,7.400000,1
1446023,1,6.100000,12.200000,0
1446023,2,13.700000,3.200000,1
1446023,3,11.900000,3.400000,1
1446023,4,117.000000,37.000000,0
1446023,5,129.000000,3606.000000,0
1446023,6,5.000000,4561.000000,0
1446023,7,2247.000000,149.000000,1
1446023,8,8120.000000,1187.000000,1
1446023,9,332.000000,15.000000,0
1833640,0,3.800000,2.000000,0
1833640,1,12.000000,2.800000,0
1833640,2,2.600000,3.900000,1
1833640,3,1.900000,1.500000,0
1833640,4,40.000000,39.000000,0
1833640,5,617.000000,120.000000,0
1833640,6,25.000000,288.000000,1
1833640,7,468.000000,175.000000,0
1833640,8,2765.000000,1010.000000,0
1833640,9,82.000000,173.000000,1
629789,0,1.400000,3.300000,1
629789,1,6.900000,7.100000,0
629789,2,5.100000,7.800000,0
629789,3,6.800000,9.400000,0
629789,4,67.000000,34.000000,0
629789,5,125.000000,828.000000,0
629789,6,161.000000,763.000000,0
629789,7,58.000000,128.000000,1
629789,8,822.000000,4218.000000,0
629789,9,46.000000,59.000000,0
4626565,0,11.300000,2.400000,1
4626565,1,5.200000,6.600000,0
4626565,2,8.400000,9.300000,0
4626565,3,3.600000,1.400000,1
4626565,4,66.000000,51.000000,1
4626565,5,405.000000,285.000000,0
4626565,6,209.000000,22.000000,0
4626565,7,523.000000,905.000000,1
4626565,8,1108.000000,558.000000,1
4626565,9,224.000000,258.000000,1
3511140,0,7.700000,3.700000,0
3511140,1,7.800000,1.500000,0
3511140,2,3.600000,1.400000,0
3511140,3,1.000000,3.100000,1
3511140,4,21.000000,62.000000,0
3511140,5,76.000000,182.000000,1
3511140,6,92.000000,986.000000,1
3511140,7,265.000000,115.000000,0
3511140,8,255.000000,1461.000000,1
3511140,9,292.000000,35.000000,1
3499832,0,6.800000,2.900000,1
3499832,1,3.400000,1.800000,0
3499832,2,4.300000,4.000000,0
3499832,3,3.200000,6.300000,0
3499832,4,30.000000,44.000000,1
3499832,5,284.000000,274.000000,0
3499832,6,103.000000,103.000000,0
3499832,7,258.000000,1254.000000,1
3499832,8,314.000000,311.000000,0
3499832,9,170.000000,255.000000,0
1577980,0,2.700000,1.800000,0
1577980,1,6.300000,6.700000,0
1577980,2,1.900000,1.900000,0
1577980,3,3.200000,5.000000,0
1577980,4,59.000000,71.000000,0
1577980,5,349.000000,892.000000,0
1577980,6,763.000000,105.000000,0
1577980,7,743.000000,891.000000,0
1577980,8,236.000000,2581.000000,1
1577980,9,793.000000,709.000000,0
9134061,0,9.200000,17.000000,0
9134061,1,12.200000,5.000000,1
9134061,2,2.100000,16.100000,1
9134061,3,3.000000,8.800000,0
9134061,4,108.000000,22.000000,0
9134061,5,193.000000,20.000000,0
9134061,6,133.000000,3.000000,0
9134061,7,196.000000,3509.000000,1
9134061,8,89.000000,3025.000000,1
9134061,9,90.000000,2115.000000,0
9516833,0,3.200000,15.000000,0
9516833,1,4.000000,12.100000,0
9516833,2,13.700000,4.700000,0
9516833,3,8.900000,2.400000,1
9516833,4,14.000000,25.000000,1
9516833,5,389.000000,14.000000,0
9516833,6,1.000000,49.000000,1
9516833,7,279.000000,2188.000000,0
9516833,8,1972.000000,12445.000000,0
9516833,9,15.000000,262.000000,1
9026907,0,3.300000,11.800000,0
9026907,1,6.400000,13.900000,0
9026907,2,1.400000,16.300000,0
9026907,3,8.900000,2.500000,0
9026907,4,12.000000,71.000000,0
9026907,5,365.000000,2634.000000,0
9026907,6,3.000000,29.000000,1
9026907,7,52.000000,228.000000,1
9026907,8,89.000000,248.000000,1
9026907,9,173.000000,15.000000,0
9833947,0,1.100000,4.000000,1
9833947,1,8.000000,2.300000,1
9833947,2,1.200000,3.400000,1
9833947,3,1.100000,5.500000,1
9833947,4,34.000000,69.000000,1
9833947,5,867.000000,1020.000000,0
9833947,6,1166.000000,1743.000000,1
9833947,7,1139.000000,136.000000,0
9833947,8,223.000000,614.000000,1
9833947,9,704.000000,383.000000,0
8193564,0,6.800000,3.800000,1
8193564,1,3.900000,11.200000,1
8193564,2,2.700000,2.900000,0
8193564,3,2.800000,2.600000,0
8193564,4,40.000000,42.000000,0
8193564,5,165.000000,700.000000,1
8193564,6,352.000000,262.000000,1
8193564,7,802.000000,204.000000,0
8193564,8,641.000000,684.000000,1
8193564,9,130.000000,173.000000,1
6290289,0,1.600000,3.300000,1
6290289,1,2.900000,1.400000,0
6290289,2,3.600000,1.900000,0
6290289,3,1.200000,6.800000,0
6290289,4,25.000000,22.000000,0
6290289,5,185.000000,77.000000,0
6290289,6,763.000000,129.000000,1
6290289,7,505.000000,112.000000,0
6290289,8,276.000000,2809.000000,0
6290289,9,54.000000,274.000000,1
5616914,0,12.000000,3.200000,1
5616914,1,2.800000,12.100000,0
5616914,2,16.700000,5.200000,1
5616914,3,9.100000,4.400000,1
5616914,4,57.000000,108.000000,0
5616914,5,353.000000,23.000000,0
5616914,6,30.000000,4561.000000,0
5616914,7,212.000000,2247.000000,0
5616914,8,449.000000,89.000000,0
5616914,9,19.000000,261.000000,1
4796952,0,4.600000,5.100000,0
4796952,1,8.300000,2.500000,0
4796952,2,6.400000,2.400000,0
4796952,3,3.100000,2.400000,0
4796952,4,24.000000,29.000000,1
4796952,5,202.000000,231.000000,1
4796952,6,32.000000,447.000000,0
4796952,7,472.000000,185.000000,0
4796952,8,736.000000,325.000000,0
4796952,9,581.000000,1105.000000,0
7020800,0,3.400000,15.000000,0
7020800,1,13.900000,4.700000,0
7020800,2,14.700000,2.500000,1
7020800,3,1.700000,9.400000,1
7020800,4,84.000000,109.000000,1
7020800,5,3123.000000,129.000000,0
7020800,6,600.000000,5151.000000,1
7020800,7,52.000000,87.000000,0
7020800,8,70.000000,930.000000,1
7020800,9,725.000000,2115.000000,1
4286581,0,3.900000,2.600000,0
4286581,1,6.300000,3.000000,1
4286581,2,2.400000,2.400000,0
4286581,3,2.200000,1.900000,1
4286581,4,27.000000,38.000000,1
4286581,5,126.000000,350.000000,1
4286581,6,732.000000,61.000000,0
4286581,7,220.000000,547.000000,1
4286581,8,1087.000000,588.000000,0
4286581,9,98.000000,1220.000000,0
7300322,0,2.000000,13.900000,0
7300322,1,13.900000,3.200000,1
7300322,2,16.700000,5.200000,1
7300322,3,8.800000,7.300000,1
7300322,4,14.000000,38.000000,1
7300322,5,23.000000,87.000000,1
7300322,6,2.000000,38.000000,1
7300322,7,821.000000,2976.000000,0
7300322,8,286.000000,8112.000000,0
7300322,9,19.000000,189.000000,1
6251697,0,17.000000,2.600000,0
6251697,1,15.000000,1.200000,1
6251697,2,5.500000,16.100000,0
6251697,3,12.100000,3.900000,0
6251697,4,115.000000,38.000000,1
6251697,5,9.000000,143.000000,1
6251697,6,164.000000,7388.000000,0
6251697,7,41.000000,371.000000,1
6251697,8,8620.000000,847.000000,1
6251697,9,121.000000,15.000000,0
7399275,0,24.200000,3.700000,0
7399275,1,3.500000,1.700000,1
7399275,2,5.400000,4.200000,1
7399275,3,1.100000,1.800000,1
7399275,4,41.000000,48.000000,1
7399275,5,619.000000,355.000000,1
7399275,6,387.000000,252.000000,1
7399275,7,764.000000,175.000000,0
7399275,8,249.000000,1486.000000,1
7399275,9,105.000000,552.000000,0
9215260,0,9.200000,3.100000,1
9215260,1,4.800000,4.800000,0
9215260,2,5.600000,5.600000,0
9215260,3,1.200000,3.200000,0
9215260,4,78.000000,40.000000,0
9215260,5,175.000000,269.000000,0
9215260,6,7.000000,27.000000,1
9215260,7,739.000000,207.000000,1
9215260,8,531.000000,543.000000,1
9215260,9,24.000000,603.000000,0
3567859,0,14.100000,2.200000,0
3567859,1,12.700000,1.700000,0
3567859,2,2.900000,16.100000,0
3567859,3,8.200000,3.600000,1
3567859,4,11.000000,38.000000,1
3567859,5,712.000000,2978.000000,0
3567859,6,42.000000,3.000000,0
3567859,7,245.000000,2188.000000,0
3567859,8,388.000000,70.000000,0
3567859,9,2090.000000,1069.000000,1
3703689,0,15.000000,3.700000,1
3703689,1,12.200000,3.200000,1
3703689,2,4.600000,16.300000,0
3703689,3,11.800000,1.200000,1
3703689,4,115.000000,32.000000,1
3703689,5,211.000000,14.000000,0
3703689,6,1.000000,209.000000,1
3703689,7,20.000000,522.000000,1
3703689,8,89.000000,771.000000,1
3703689,9,1213.000000,2115.000000,0
977587,0,2.300000,7.500000,1
977587,1,4.900000,6.100000,0
977587,2,4.000000,2.900000,0
977587,3,5.200000,1.500000,0
977587,4,28.000000,97.000000,0
977587,5,211.000000,476.000000,0
977587,6,19.000000,509.000000,1
977587,7,104.000000,1029.000000,0
977587,8,1632.000000,1878.000000,1
977587,9,114.000000,120.000000,0
4284723,0,3.200000,12.000000,0
4284723,1,3.000000,4.900000,1
4284723,2,1.300000,1.400000,0
4284723,3,2.100000,2.900000,1
4284723,4,43.000000,28.000000,0
4284723,5,368.000000,430.000000,0
4284723,6,376.000000,33.000000,0
4284723,7,241.000000,1526.000000,0
4284723,8,2259.000000,2522.000000,0
4284723,9,342.000000,84.000000,1
6115474,0,1.600000,17.000000,1
6115474,1,5.000000,1.500000,1
6115474,2,4.400000,1.900000,0
6115474,3,6.900000,1.900000,1
6115474,4,77.000000,11.000000,0
6115474,5,168.000000,49.000000,0
6115474,6,16.000000,77.000000,1
6115474,7,505.000000,111.000000,1
6115474,8,506.000000,5702.000000,1
6115474,9,777.000000,587.000000,0
3530055,0,4.200000,4.500000,0
3530055,1,1.600000,1.400000,0
3530055,2,2.900000,2.600000,0
3530055,3,1.600000,4.000000,0
3530055,4,78.000000,34.000000,1
3530055,5,263.000000,56.000000,0
3530055,6,234.000000,325.000000,0
3530055,7,453.000000,625.000000,0
3530055,8,1745.000000,1580.000000,0
3530055,9,512.000000,62.000000,1
1234410,0,5.700000,1.400000,0
1234410,1,4.000000,1.500000,0
1234410,2,9.500000,1.400000,0
1234410,3,2.500000,4.800000,0
1234410,4,35.000000,76.000000,0
1234410,5,1958.000000,155.000000,1
1234410,6,8.000000,15.000000,1
1234410,7,110.000000,393.000000,1
1234410,8,1419.000000,229.000000,1
1234410,9,29.000000,142.000000,1
1650017,0,3.400000,15.400000,0
1650017,1,2.400000,13.900000,0
1650017,2,2.600000,16.300000,1
1650017,3,1.700000,8.800000,0
1650017,4,19.000000,109.000000,0
1650017,5,9.000000,1017.000000,0
1650017,6,4561.000000,8.000000,0
1650017,7,2247.000000,237.000000,1
1650017,8,70.000000,487.000000,1
1650017,9,218.000000,3579.000000,1
2378241,0,2.300000,15.400000,0
2378241,1,2.600000,13.000000,0
2378241,2,3.200000,14.100000,0
2378241,3,10.900000,2.200000,1
2378241,4,34.000000,14.000000,0
2378241,5,161.000000,7405.000000,0
2378241,6,151.000000,7388.000000,0
2378241,7,20.000000,295.000000,1
2378241,8,286.000000,11520.000000,0
2378241,9,234.000000,21.000000,0
9140692,0,6.900000,3.700000,0
9140692,1,3.900000,1.200000,0
9140692,2,12.100000,5.000000,0
9140692,3,1.200000,5.800000,1
9140692,4,31.000000,23.000000,0
9140692,5,70.000000,78.000000,1
9140692,6,14.000000,450.000000,0
9140692,7,1867.000000,559.000000,1
9140692,8,234.000000,621.000000,0
9140692,9,26.000000,657.000000,0
7400061,0,3.700000,4.100000,0
7400061,1,4.700000,5.300000,1
7400061,2,9.900000,9.100000,0
7400061,3,3.900000,4.200000,1
7400061,4,35.000000,40.000000,1
7400061,5,762.000000,47.000000,1
7400061,6,1487.000000,34.000000,0
7400061,7,284.000000,544.000000,0
7400061,8,674.000000,850.000000,1
7400061,9,603.000000,785.000000,0
689017,0,4.400000,3.700000,0
689017,1,5.100000,3.700000,0
689017,2,2.400000,2.400000,0
689017,3,9.200000,1.900000,0
689017,4,30.000000,24.000000,0
689017,5,689.000000,192.000000,1
689017,6,138.000000,217.000000,1
689017,7,105.000000,389.000000,1
689017,8,1145.000000,1888.000000,0
689017,9,198.000000,196.000000,1
4895557,0,8.600000,6.000000,1
4895557,1,2.200000,8.700000,1
4895557,2,8.900000,4.000000,0
4895557,3,1.600000,1.100000,1
4895557,4,32.000000,22.000000,1
4895557,5,45.000000,332.000000,1
4895557,6,1454.000000,465.000000,1
4895557,7,493.000000,66.000000,0
4895557,8,505.000000,173.000000,0
4895557,9,106.000000,50.000000,0
7116583,0,1.600000,5.800000,1
7116583,1,2.300000,1.100000,0
7116583,2,1.800000,1.900000,1
7116583,3,2.800000,6.400000,0
7116583,4,20.000000,55.000000,1
7116583,5,3123.000000,265.000000,1
7116583,6,12.000000,83.000000,1
7116583,7,251.000000,62.000000,0
7116583,8,240.000000,1171.000000,1
7116583,9,51.000000,929.000000,1
8765035,0,14.100000,1.600000,0
8765035,1,13.000000,2.500000,0
8765035,2,14.700000,8.700000,0
8765035,3,2.500000,10.400000,1
8765035,4,114.000000,57.000000,1
8765035,5,131.000000,3123.000000,0
8765035,6,47.000000,2.000000,0
8765035,7,2976.000000,319.000000,1
8765035,8,89.000000,2790.000000,1
8765035,9,2183.000000,131.000000,1
8351629,0,1.700000,13.700000,1
8351629,1,12.700000,3.000000,1
8351629,2,3.600000,16.700000,0
8351629,3,1.700000,12.100000,0
8351629,4,30.000000,115.000000,1
8351629,5,9.000000,340.000000,1
8351629,6,2.000000,34.000000,1
8351629,7,41.000000,366.000000,1
8351629,8,382.000000,89.000000,0
8351629,9,2183.000000,192.000000,1
7695519,0,5.700000,24.200000,0
7695519,1,1.700000,12.700000,1
