ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,GuessAnswers,
,70027,,,,,2,20190313205633,2,2,,,10,9570089,0,,,,,,,,,,,,,,,,,,,,,,5,23,0,
,70028,,,,,,,,,,,,9570089,,,,1552510596338,,,,,,,,,,,,,,,,,,,,,,
,70029,,,,,,,,,,,,9570089,,,,1552510602306,,,,,,,,,,,,,,,,,,,,,,
,70030,,,,,,,,,,,,9570089,,,,,1552510596372,,,,,,,,,,,,,,,,,,,,,
,70031,,,,,,,,,,,,9570089,,,,,1552510602749,,,,,,,,,,,,,,,,,,,,,
,70032,,,,,,,,,20190313205642,submitted,,9570089,,,,,,,,,,,,,,,,,,,,,,,,,,
184.179.50.152,70033,,random,,,,,,,,,,3223045,,,,,,,,,,,,,,,,,,,,,,,,,,
,70034,,random,,,,,,,,,,3223045,,,,,,,,,,,,,,,,,,,,,,,,,,
,70035,,,,,2,20190313205513,2,1,,,1,3223045,0,,,,,,,,,,,,,,,,,,,,,,10,3579,0,
,70036,,,,,,,,,,,,3223045,,1552510549763,,,,,,,,,,,,,,,,,,,,,,,,
,70037,,,,,,,,,,,,3223045,,1552510555028,,,,,,,,,,,,,,,,,,,,,,,,
,70038,,,,,,,,,,,,3223045,,1552510556128,,,,,,,,,,,,,,,,,,,,,,,,
,70039,,,,,,,,,,,,3223045,,,1552510551513,,,,,,,,,,,,,,,,,,,,,,,
,70040,,,,,,,,,,,,3223045,,,1552510555044,,,,,,,,,,,,,,,,,,,,,,,
,70041,,,,,,,,,,,,3223045,,,1552510556146,,,,,,,,,,,,,,,,,,,,,,,
,70042,,,,,2,20190313205513,2,2,,,1,3223045,0,,,,,,,,,,,,,,,,,,,,,,10,389,0,
,70043,,,,,,,,,,,,3223045,,,,1552510551628,,,,,,,,,,,,,,,,,,,,,,
,70044,,,,,,,,,,,,3223045,,,,1552510552277,,,,,,,,,,,,,,,,,,,,,,
,70045,,,,,,,,,,,,3223045,,,,1552510552710,,,,,,,,,,,,,,,,,,,,,,
,70046,,,,,,,,,,,,3223045,,,,1552510554694,,,,,,,,,,,,,,,,,,,,,,
,70047,,,,,,,,,,,,3223045,,,,1552510556478,,,,,,,,,,,,,,,,,,,,,,
,70048,,,,,,,,,,,,3223045,,,,,1552510552261,,,,,,,,,,,,,,,,,,,,,
,70049,,,,,,,,,,,,3223045,,,,,1552510552344,,,,,,,,,,,,,,,,,,,,,
,70050,,,,,,,,,,,,3223045,,,,,1552510553595,,,,,,,,,,,,,,,,,,,,,
,70051,,,,,,,,,,,,3223045,,,,,1552510555011,,,,,,,,,,,,,,,,,,,,,
,70052,,,,,,,,,,,,3223045,,,,,1552510556511,,,,,,,,,,,,,,,,,,,,,
,70053,,,,,2,20190313205530,2,2,,,2,3223045,0,,,,,,,,,,,,,,,,,,,,,,5,12,0,
,70054,,,,,,,,,,,,3223045,,1552510558896,,,,,,,,,,,,,,,,,,,,,,,,
,70055,,,,,,,,,,,,3223045,,1552510565078,,,,,,,,,,,,,,,,,,,,,,,,
,70056,,,,,,,,,,,,3223045,,,1552510558928,,,,,,,,,,,,,,,,,,,,,,,
,70057,,,,,,,,,,,,3223045,,,1552510565111,,,,,,,,,,,,,,,,,,,,,,,
,70058,,,,,2,20190313205530,2,1,,,2,3223045,0,,,,,,,,,,,,,,,,,,,,,,5,33,0,
,70059,,,,,,,,,,,,3223045,,,,1552510558945,,,,,,,,,,,,,,,,,,,,,,
,70060,,,,,,,,,,,,3223045,,,,1552510563628,,,,,,,,,,,,,,,,,,,,,,
,70061,,,,,,,,,,,,3223045,,,,,1552510558962,,,,,,,,,,,,,,,,,,,,,
,70062,,,,,,,,,,,,3223045,,,,,1552510565029,,,,,,,,,,,,,,,,,,,,,
,70063,,,,,2,20190313205538,2,1,,,3,3223045,0,,,,,,,,,,,,,,,,,,,,,,7,10805,0,
,70064,,,,,2,20190313205538,2,2,,,3,3223045,0,,,,,,,,,,,,,,,,,,,,,,7,54,0,
,70065,,,,,,,,,,,,3223045,,,,1552510570379,,,,,,,,,,,,,,,,,,,,,,
,70066,,,,,,,,,,,,3223045,,,,,1552510572462,,,,,,,,,,,,,,,,,,,,,
,70067,,,,,2,20190313205546,2,1,,,4,3223045,0,,,,,,,,,,,,,,,,,,,,,,8,40,0,
,70068,,,,,2,20190313205546,2,2,,,4,3223045,0,,,,,,,,,,,,,,,,,,,,,,8,460,0,
,70069,,,,,,,,,,,,3223045,,,,1552510580729,,,,,,,,,,,,,,,,,,,,,,
,70070,,,,,,,,,,,,3223045,,,,,1552510581445,,,,,,,,,,,,,,,,,,,,,
,70071,,,,,2,20190313205554,1,1,,,5,3223045,0,,,,,,,,,,,,,,,,,,,,,,4,9.2,0,
,70072,,,,,,,,,,,,3223045,,1552510587198,,,,,,,,,,,,,,,,,,,,,,,,
,70073,,,,,,,,,,,,3223045,,,1552510587814,,,,,,,,,,,,,,,,,,,,,,,
,70074,,,,,2,20190313205554,1,2,,,5,3223045,0,,,,,,,,,,,,,,,,,,,,,,4,1.7,0,
,70075,,,,,,,,,,,,3223045,,,,1552510586813,,,,,,,,,,,,,,,,,,,,,,
,70076,,,,,,,,,,,,3223045,,,,1552510587862,,,,,,,,,,,,,,,,,,,,,,
,70077,,,,,,,,,,,,3223045,,,,,1552510586846,,,,,,,,,,,,,,,,,,,,,
,70078,,,,,,,,,,,,3223045,,,,,1552510587880,,,,,,,,,,,,,,,,,,,,,
,70079,,,,,2,20190313205602,2,2,,,6,3223045,0,,,,,,,,,,,,,,,,,,,,,,6,7405,0,
,70080,,,,,,,,,,,,3223045,,1552510593329,,,,,,,,,,,,,,,,,,,,,,,,
,70081,,,,,,,,,,,,3223045,,1552510594780,,,,,,,,,,,,,,,,,,,,,,,,
,70082,,,,,,,,,,,,3223045,,,1552510593347,,,,,,,,,,,,,,,,,,,,,,,
,70083,,,,,,,,,,,,3223045,,,1552510594812,,,,,,,,,,,,,,,,,,,,,,,
,70084,,,,,2,20190313205602,2,1,,,6,3223045,0,,,,,,,,,,,,,,,,,,,,,,6,133,0,
,70085,,,,,,,,,,,,3223045,,,,1552510593797,,,,,,,,,,,,,,,,,,,,,,
,70086,,,,,,,,,,,,3223045,,,,,1552510594698,,,,,,,,,,,,,,,,,,,,,
,70087,,,,,2,20190313205608,1,1,,,7,3223045,0,,,,,,,,,,,,,,,,,,,,,,1,17.2,0,
,70088,,,,,,,,,,,,3223045,,1552510602162,,,,,,,,,,,,,,,,,,,,,,,,
,70089,,,,,,,,,,,,3223045,,1552510602662,,,,,,,,,,,,,,,,,,,,,,,,
,70090,,,,,,,,,,,,3223045,,,1552510602179,,,,,,,,,,,,,,,,,,,,,,,
,70091,,,,,,,,,,,,3223045,,,1552510603480,,,,,,,,,,,,,,,,,,,,,,,
,70092,,,,,2,20190313205608,1,2,,,7,3223045,0,,,,,,,,,,,,,,,,,,,,,,1,3.8,0,
,70093,,,,,,,,,,,,3223045,,,,1552510604813,,,,,,,,,,,,,,,,,,,,,,
,70094,,,,,,,,,,,,3223045,,,,,1552510605152,,,,,,,,,,,,,,,,,,,,,
,70095,,,,,2,20190313205618,2,1,,,8,3223045,0,,,,,,,,,,,,,,,,,,,,,,9,11520,0,
,70096,,,,,,,,,,,,3223045,,1552510608562,,,,,,,,,,,,,,,,,,,,,,,,
,70097,,,,,,,,,,,,3223045,,1552510609162,,,,,,,,,,,,,,,,,,,,,,,,
,70098,,,,,,,,,,,,3223045,,,1552510608579,,,,,,,,,,,,,,,,,,,,,,,
,70099,,,,,,,,,,,,3223045,,,1552510610146,,,,,,,,,,,,,,,,,,,,,,,
,70100,,,,,2,20190313205618,2,2,,,8,3223045,0,,,,,,,,,,,,,,,,,,,,,,9,684,0,
,70101,,,,,,,,,,,,3223045,,,,1552510608512,,,,,,,,,,,,,,,,,,,,,,
,70102,,,,,,,,,,,,3223045,,,,1552510610328,,,,,,,,,,,,,,,,,,,,,,
,70103,,,,,,,,,,,,3223045,,,,1552510612129,,,,,,,,,,,,,,,,,,,,,,
,70104,,,,,,,,,,,,3223045,,,,,1552510608529,,,,,,,,,,,,,,,,,,,,,
,70105,,,,,,,,,,,,3223045,,,,,1552510611917,,,,,,,,,,,,,,,,,,,,,
,70106,,,,,,,,,,,,3223045,,,,,1552510612162,,,,,,,,,,,,,,,,,,,,,
,70107,,,,,2,20190313205625,1,2,,,9,3223045,0,,,,,,,,,,,,,,,,,,,,,,2,15,0,
,70108,,,,,,,,,,,,3223045,,1552510617297,,,,,,,,,,,,,,,,,,,,,,,,
,70109,,,,,,,,,,,,3223045,,1552510617795,,,,,,,,,,,,,,,,,,,,,,,,
,70110,,,,,,,,,,,,3223045,,1552510620883,,,,,,,,,,,,,,,,,,,,,,,,
,70111,,,,,,,,,,,,3223045,,,1552510617362,,,,,,,,,,,,,,,,,,,,,,,
,70112,,,,,,,,,,,,3223045,,,1552510620656,,,,,,,,,,,,,,,,,,,,,,,
,70113,,,,,,,,,,,,3223045,,,1552510620946,,,,,,,,,,,,,,,,,,,,,,,
,70114,,,,,2,20190313205625,1,1,,,9,3223045,0,,,,,,,,,,,,,,,,,,,,,,2,2,0,
,70115,,,,,2,20190313205636,2,2,,,10,3223045,0,,,,,,,,,,,,,,,,,,,,,,3,14.8,0,
,70116,,,,,,,,,,,,3223045,,1552510624697,,,,,,,,,,,,,,,,,,,,,,,,
,70117,,,,,,,,,,,,3223045,,1552510631164,,,,,,,,,,,,,,,,,,,,,,,,
,70118,,,,,,,,,,,,3223045,,,1552510624712,,,,,,,,,,,,,,,,,,,,,,,
,70119,,,,,,,,,,,,3223045,,,1552510631196,,,,,,,,,,,,,,,,,,,,,,,
,70120,,,,,2,20190313205636,2,1,,,10,3223045,0,,,,,,,,,,,,,,,,,,,,,,3,2.1,0,
,70121,,,,,,,,,,,,3223045,,,,1552510624764,,,,,,,,,,,,,,,,,,,,,,
,70122,,,,,,,,,,,,3223045,,,,1552510629257,,,,,,,,,,,,,,,,,,,,,,
,70123,,,,,,,,,,,,3223045,,,,1552510630529,,,,,,,,,,,,,,,,,,,,,,
,70124,,,,,,,,,,,,3223045,,,,,1552510624829,,,,,,,,,,,,,,,,,,,,,
,70125,,,,,,,,,,,,3223045,,,,,1552510630029,,,,,,,,,,,,,,,,,,,,,
,70126,,,,,,,,,,,,3223045,,,,,1552510631129,,,,,,,,,,,,,,,,,,,,,
,70127,,,,,,,,,20190313205645,submitted,,3223045,,,,,,,,,,,,,,,,,,,,,,,,,,
99.110.226.35,70128,,random,,,,,,,,,,5036892,,,,,,,,,,,,,,,,,,,,,,,,,,
,70129,,random,,,,,,,,,,5036892,,,,,,,,,,,,,,,,,,,,,,,,,,
,70130,,,,,2,20190313205514,1,2,,,1,5036892,0,,,,,,,,,,,,,,,,,,,,,,1,13.9,0,
,70131,,,,,,,,,,,,5036892,,1552510519710,,,,,,,,,,,,,,,,,,,,,,,,
,70132,,,,,,,,,,,,5036892,,1552510524227,,,,,,,,,,,,,,,,,,,,,,,,
,70133,,,,,,,,,,,,5036892,,1552510525544,,,,,,,,,,,,,,,,,,,,,,,,
,70134,,,,,,,,,,,,5036892,,,1552510519727,,,,,,,,,,,,,,,,,,,,,,,
,70135,,,,,,,,,,,,5036892,,,1552510524294,,,,,,,,,,,,,,,,,,,,,,,
,70136,,,,,,,,,,,,5036892,,,1552510528394,,,,,,,,,,,,,,,,,,,,,,,
,70137,,,,,2,20190313205514,1,1,,,1,5036892,0,,,,,,,,,,,,,,,,,,,,,,1,4.5,0,
,70138,,,,,,,,,,,,5036892,,,,1552510518410,,,,,,,,,,,,,,,,,,,,,,
,70139,,,,,,,,,,,,5036892,,,,1552510519663,,,,,,,,,,,,,,,,,,,,,,
,70140,,,,,,,,,,,,5036892,,,,,1552510518943,,,,,,,,,,,,,,,,,,,,,
,70141,,,,,,,,,,,,5036892,,,,,1552510519693,,,,,,,,,,,,,,,,,,,,,
,70142,,,,,2,20190313205533,2,2,,,2,5036892,0,,,,,,,,,,,,,,,,,,,,,,8,3509,0,
,70143,,,,,,,,,,,,5036892,,1552510534460,,,,,,,,,,,,,,,,,,,,,,,,
,70144,,,,,,,,,,,,5036892,,1552510536094,,,,,,,,,,,,,,,,,,,,,,,,
,70145,,,,,,,,,,,,5036892,,,1552510534494,,,,,,,,,,,,,,,,,,,,,,,
,70146,,,,,,,,,,,,5036892,,,1552510536128,,,,,,,,,,,,,,,,,,,,,,,
,70147,,,,,2,20190313205533,2,1,,,2,5036892,0,,,,,,,,,,,,,,,,,,,,,,8,197,0,
,70148,,,,,,,,,,,,5036892,,,,1552510535011,,,,,,,,,,,,,,,,,,,,,,
,70149,,,,,,,,,,,,5036892,,,,,1552510536045,,,,,,,,,,,,,,,,,,,,,
,70150,,,,,2,20190313205539,2,1,,,3,5036892,0,,,,,,,,,,,,,,,,,,,,,,7,2,0,
,70151,,,,,2,20190313205539,2,2,,,3,5036892,0,,,,,,,,,,,,,,,,,,,,,,7,252,0,
,70152,,,,,,,,,,,,5036892,,,,1552510540178,,,,,,,,,,,,,,,,,,,,,,
,70153,,,,,,,,,,,,5036892,,,,,1552510553162,,,,,,,,,,,,,,,,,,,,,
,70154,,,,,2,20190313205555,1,1,,,4,5036892,0,,,,,,,,,,,,,,,,,,,,,,4,11.8,0,
,70155,,,,,,,,,,,,5036892,,1552510557944,,,,,,,,,,,,,,,,,,,,,,,,
,70156,,,,,,,,,,,,5036892,,1552510563160,,,,,,,,,,,,,,,,,,,,,,,,
,70157,,,,,,,,,,,,5036892,,1552510563661,,,,,,,,,,,,,,,,,,,,,,,,
,70158,,,,,,,,,,,,5036892,,1552510564511,,,,,,,,,,,,,,,,,,,,,,,,
,70159,,,,,,,,,,,,5036892,,,1552510559227,,,,,,,,,,,,,,,,,,,,,,,
,70160,,,,,,,,,,,,5036892,,,1552510563179,,,,,,,,,,,,,,,,,,,,,,,
,70161,,,,,,,,,,,,5036892,,,1552510563993,,,,,,,,,,,,,,,,,,,,,,,
,70162,,,,,,,,,,,,5036892,,,1552510564929,,,,,,,,,,,,,,,,,,,,,,,
,70163,,,,,2,20190313205555,1,2,,,4,5036892,0,,,,,,,,,,,,,,,,,,,,,,4,2.9,0,
,70164,,,,,,,,,,,,5036892,,,,1552510557778,,,,,,,,,,,,,,,,,,,,,,
,70165,,,,,,,,,,,,5036892,,,,1552510559551,,,,,,,,,,,,,,,,,,,,,,
,70166,,,,,,,,,,,,5036892,,,,1552510560428,,,,,,,,,,,,,,,,,,,,,,
,70167,,,,,,,,,,,,5036892,,,,1552510564995,,,,,,,,,,,,,,,,,,,,,,
,70168,,,,,,,,,,,,5036892,,,,,1552510557827,,,,,,,,,,,,,,,,,,,,,
,70169,,,,,,,,,,,,5036892,,,,,1552510560291,,,,,,,,,,,,,,,,,,,,,
,70170,,,,,,,,,,,,5036892,,,,,1552510560462,,,,,,,,,,,,,,,,,,,,,
,70171,,,,,,,,,,,,5036892,,,,,1552510565029,,,,,,,,,,,,,,,,,,,,,
,70172,,,,,2,20190313205607,1,1,,,5,5036892,0,,,,,,,,,,,,,,,,,,,,,,3,16.3,0,
,70173,,,,,,,,,,,,5036892,,1552510568095,,,,,,,,,,,,,,,,,,,,,,,,
,70174,,,,,,,,,,,,5036892,,,1552510568928,,,,,,,,,,,,,,,,,,,,,,,
,70175,,,,,2,20190313205607,1,2,,,5,5036892,0,,,,,,,,,,,,,,,,,,,,,,3,4.1,0,
,70176,,,,,,,,,,,,5036892,,,,1552510569044,,,,,,,,,,,,,,,,,,,,,,
,70177,,,,,,,,,,,,5036892,,,,,1552510569079,,,,,,,,,,,,,,,,,,,,,
,70178,,,,,2,20190313205611,2,2,,,6,5036892,0,,,,,,,,,,,,,,,,,,,,,,10,19,0,
,70179,,,,,,,,,,,,5036892,,1552510573377,,,,,,,,,,,,,,,,,,,,,,,,
,70180,,,,,,,,,,,,5036892,,1552510574161,,,,,,,,,,,,,,,,,,,,,,,,
,70181,,,,,,,,,,,,5036892,,,1552510573395,,,,,,,,,,,,,,,,,,,,,,,
,70182,,,,,,,,,,,,5036892,,,1552510574177,,,,,,,,,,,,,,,,,,,,,,,
,70183,,,,,2,20190313205611,2,1,,,6,5036892,0,,,,,,,,,,,,,,,,,,,,,,10,93,0,
,70184,,,,,,,,,,,,5036892,,,,1552510573495,,,,,,,,,,,,,,,,,,,,,,
,70185,,,,,,,,,,,,5036892,,,,1552510573695,,,,,,,,,,,,,,,,,,,,,,
,70186,,,,,,,,,,,,5036892,,,,,1552510573511,,,,,,,,,,,,,,,,,,,,,
,70187,,,,,,,,,,,,5036892,,,,,1552510574096,,,,,,,,,,,,,,,,,,,,,
,70188,,,,,2,20190313205617,2,1,,,7,5036892,0,,,,,,,,,,,,,,,,,,,,,,6,9,0,
,70189,,,,,2,20190313205617,2,2,,,7,5036892,0,,,,,,,,,,,,,,,,,,,,,,6,252,0,
,70190,,,,,,,,,,,,5036892,,,,1552510578594,,,,,,,,,,,,,,,,,,,,,,
,70191,,,,,,,,,,,,5036892,,,,,1552510582812,,,,,,,,,,,,,,,,,,,,,
,70192,,,,,2,20190313205625,2,2,,,8,5036892,0,,,,,,,,,,,,,,,,,,,,,,9,10095,0,
,70193,,,,,,,,,,,,5036892,,1552510586077,,,,,,,,,,,,,,,,,,,,,,,,
,70194,,,,,,,,,,,,5036892,,1552510587280,,,,,,,,,,,,,,,,,,,,,,,,
,70195,,,,,,,,,,,,5036892,,,1552510586128,,,,,,,,,,,,,,,,,,,,,,,
,70196,,,,,,,,,,,,5036892,,,1552510587344,,,,,,,,,,,,,,,,,,,,,,,
,70197,,,,,2,20190313205625,2,1,,,8,5036892,0,,,,,,,,,,,,,,,,,,,,,,9,3269,0,
,70198,,,,,,,,,,,,5036892,,,,1552510586345,,,,,,,,,,,,,,,,,,,,,,
,70199,,,,,,,,,,,,5036892,,,,,1552510587045,,,,,,,,,,,,,,,,,,,,,
,70200,,,,,2,20190313205631,1,1,,,9,5036892,0,,,,,,,,,,,,,,,,,,,,,,2,17.4,0,
,70201,,,,,,,,,,,,5036892,,1552510592661,,,,,,,,,,,,,,,,,,,,,,,,
,70202,,,,,,,,,,,,5036892,,,1552510593761,,,,,,,,,,,,,,,,,,,,,,,
,70203,,,,,2,20190313205631,1,2,,,9,5036892,0,,,,,,,,,,,,,,,,,,,,,,2,2.2,0,
,70204,,,,,,,,,,,,5036892,,,,1552510590612,,,,,,,,,,,,,,,,,,,,,,
,70205,,,,,,,,,,,,5036892,,,,1552510593861,,,,,,,,,,,,,,,,,,,,,,
,70206,,,,,,,,,,,,5036892,,,,,1552510590645,,,,,,,,,,,,,,,,,,,,,
,70207,,,,,,,,,,,,5036892,,,,,1552510593895,,,,,,,,,,,,,,,,,,,,,
,70208,,,,,2,20190313205636,2,1,,,10,5036892,0,,,,,,,,,,,,,,,,,,,,,,5,14,0,
,70209,,,,,,,,,,,,5036892,,1552510598296,,,,,,,,,,,,,,,,,,,,,,,,
,70210,,,,,,,,,,,,5036892,,,1552510598344,,,,,,,,,,,,,,,,,,,,,,,
,70211,,,,,2,20190313205636,2,2,,,10,5036892,0,,,,,,,,,,,,,,,,,,,,,,5,26,0,
,70212,,,,,,,,,,,,5036892,,,,1552510599611,,,,,,,,,,,,,,,,,,,,,,
,70213,,,,,,,,,,,,5036892,,,,1552510602477,,,,,,,,,,,,,,,,,,,,,,
,70214,,,,,,,,,,,,5036892,,,,,1552510601629,,,,,,,,,,,,,,,,,,,,,
,70215,,,,,,,,,,,,5036892,,,,,1552510602528,,,,,,,,,,,,,,,,,,,,,
,70216,,,,,,,,,20190313205645,submitted,,5036892,,,,,,,,,,,,,,,,,,,,,,,,,,
73.10.76.195,70217,,random,,,,,,,,,,4945819,,,,,,,,,,,,,,,,,,,,,,,,,,
,70218,,random,,,,,,,,,,4945819,,,,,,,,,,,,,,,,,,,,,,,,,,
,70219,,,,,2,20190313205508,1,2,,,1,4945819,0,,,,,,,,,,,,,,,,,,,,,,3,14.7,0,
,70220,,,,,,,,,,,,4945819,,1552510514574,,,,,,,,,,,,,,,,,,,,,,,,
,70221,,,,,,,,,,,,4945819,,,1552510515541,,,,,,,,,,,,,,,,,,,,,,,
,70222,,,,,2,20190313205508,1,1,,,1,4945819,0,,,,,,,,,,,,,,,,,,,,,,3,3.5,0,
,70223,,,,,,,,,,,,4945819,,,,1552510513858,,,,,,,,,,,,,,,,,,,,,,
,70224,,,,,,,,,,,,4945819,,,,,1552510514157,,,,,,,,,,,,,,,,,,,,,
,70225,,,,,2,20190313205518,2,2,,,2,4945819,0,,,,,,,,,,,,,,,,,,,,,,8,47,0,
,70226,,,,,,,,,,,,4945819,,1552510523085,,,,,,,,,,,,,,,,,,,,,,,,
,70227,,,,,,,,,,,,4945819,,1552510525184,,,,,,,,,,,,,,,,,,,,,,,,
,70228,,,,,,,,,,,,4945819,,,1552510523152,,,,,,,,,,,,,,,,,,,,,,,
,70229,,,,,,,,,,,,4945819,,,1552510525201,,,,,,,,,,,,,,,,,,,,,,,
,70230,,,,,2,20190313205518,2,1,,,2,4945819,0,,,,,,,,,,,,,,,,,,,,,,8,262,0,
,70231,,,,,,,,,,,,4945819,,,,1552510523702,,,,,,,,,,,,,,,,,,,,,,
,70232,,,,,,,,,,,,4945819,,,,,1552510525084,,,,,,,,,,,,,,,,,,,,,
,70233,,,,,2,20190313205527,1,2,,,3,4945819,0,,,,,,,,,,,,,,,,,,,,,,2,14.2,0,
,70234,,,,,,,,,,,,4945819,,1552510527450,,,,,,,,,,,,,,,,,,,,,,,,
,70235,,,,,,,,,,,,4945819,,1552510536478,,,,,,,,,,,,,,,,,,,,,,,,
,70236,,,,,,,,,,,,4945819,,,1552510535279,,,,,,,,,,,,,,,,,,,,,,,
,70237,,,,,,,,,,,,4945819,,,1552510536927,,,,,,,,,,,,,,,,,,,,,,,
,70238,,,,,2,20190313205527,1,1,,,3,4945819,0,,,,,,,,,,,,,,,,,,,,,,2,2.3,0,
,70239,,,,,2,20190313205539,1,1,,,4,4945819,0,,,,,,,,,,,,,,,,,,,,,,7,4500,0,
,70240,,,,,,,,,,,,4945819,,1552510541858,,,,,,,,,,,,,,,,,,,,,,,,
,70241,,,,,,,,,,,,4945819,,,1552510544241,,,,,,,,,,,,,,,,,,,,,,,
,70242,,,,,2,20190313205539,1,2,,,4,4945819,0,,,,,,,,,,,,,,,,,,,,,,7,252,0,
,70243,,,,,,,,,,,,4945819,,,,1552510539792,,,,,,,,,,,,,,,,,,,,,,
,70244,,,,,,,,,,,,4945819,,,,1552510544306,,,,,,,,,,,,,,,,,,,,,,
,70245,,,,,,,,,,,,4945819,,,,,1552510539859,,,,,,,,,,,,,,,,,,,,,
,70246,,,,,,,,,,,,4945819,,,,,1552510544324,,,,,,,,,,,,,,,,,,,,,
,70247,,,,,2,20190313205546,2,2,,,5,4945819,0,,,,,,,,,,,,,,,,,,,,,,10,2183,0,
,70248,,,,,,,,,,,,4945819,,1552510546855,,,,,,,,,,,,,,,,,,,,,,,,
,70249,,,,,,,,,,,,4945819,,1552510551585,,,,,,,,,,,,,,,,,,,,,,,,
,70250,,,,,,,,,,,,4945819,,,1552510546888,,,,,,,,,,,,,,,,,,,,,,,
,70251,,,,,,,,,,,,4945819,,,1552510551619,,,,,,,,,,,,,,,,,,,,,,,
,70252,,,,,2,20190313205546,2,1,,,5,4945819,0,,,,,,,,,,,,,,,,,,,,,,10,428,0,
,70253,,,,,,,,,,,,4945819,,,,1552510550365,,,,,,,,,,,,,,,,,,,,,,
,70254,,,,,,,,,,,,4945819,,,,,1552510551520,,,,,,,,,,,,,,,,,,,,,
,70255,,,,,2,20190313205554,2,2,,,6,4945819,0,,,,,,,,,,,,,,,,,,,,,,4,9.4,0,
,70256,,,,,,,,,,,,4945819,,1552510553351,,,,,,,,,,,,,,,,,,,,,,,,
,70257,,,,,,,,,,,,4945819,,1552510563312,,,,,,,,,,,,,,,,,,,,,,,,
,70258,,,,,,,,,,,,4945819,,,1552510554251,,,,,,,,,,,,,,,,,,,,,,,
,70259,,,,,,,,,,,,4945819,,,1552510563329,,,,,,,,,,,,,,,,,,,,,,,
,70260,,,,,2,20190313205554,2,1,,,6,4945819,0,,,,,,,,,,,,,,,,,,,,,,4,1.2,0,
,70261,,,,,,,,,,,,4945819,,,,1552510562530,,,,,,,,,,,,,,,,,,,,,,
,70262,,,,,,,,,,,,4945819,,,,,1552510563147,,,,,,,,,,,,,,,,,,,,,
,70263,,,,,2,20190313205606,2,2,,,7,4945819,0,,,,,,,,,,,,,,,,,,,,,,9,8620,0,
,70264,,,,,,,,,,,,4945819,,1552510565328,,,,,,,,,,,,,,,,,,,,,,,,
,70265,,,,,,,,,,,,4945819,,1552510569026,,,,,,,,,,,,,,,,,,,,,,,,
,70266,,,,,,,,,,,,4945819,,,1552510566593,,,,,,,,,,,,,,,,,,,,,,,
,70267,,,,,,,,,,,,4945819,,,1552510569075,,,,,,,,,,,,,,,,,,,,,,,
,70268,,,,,2,20190313205606,2,1,,,7,4945819,0,,,,,,,,,,,,,,,,,,,,,,9,3243,0,
,70269,,,,,,,,,,,,4945819,,,,1552510567110,,,,,,,,,,,,,,,,,,,,,,
,70270,,,,,,,,,,,,4945819,,,,,1552510568958,,,,,,,,,,,,,,,,,,,,,
,70271,,,,,2,20190313205611,2,1,,,8,4945819,0,,,,,,,,,,,,,,,,,,,,,,5,12,0,
,70272,,,,,,,,,,,,4945819,,1552510575268,,,,,,,,,,,,,,,,,,,,,,,,
,70273,,,,,,,,,,,,4945819,,1552510581702,,,,,,,,,,,,,,,,,,,,,,,,
,70274,,,,,,,,,,,,4945819,,,1552510575279,,,,,,,,,,,,,,,,,,,,,,,
,70275,,,,,,,,,,,,4945819,,,1552510582072,,,,,,,,,,,,,,,,,,,,,,,
,70276,,,,,2,20190313205611,2,2,,,8,4945819,0,,,,,,,,,,,,,,,,,,,,,,5,74,0,
,70277,,,,,,,,,,,,4945819,,,,1552510570908,,,,,,,,,,,,,,,,,,,,,,
,70278,,,,,,,,,,,,4945819,,,,1552510582151,,,,,,,,,,,,,,,,,,,,,,
,70279,,,,,,,,,,,,4945819,,,,,1552510571558,,,,,,,,,,,,,,,,,,,,,
,70280,,,,,,,,,,,,4945819,,,,,1552510583516,,,,,,,,,,,,,,,,,,,,,
,70281,,,,,2,20190313205626,1,2,,,9,4945819,0,,,,,,,,,,,,,,,,,,,,,,1,15.4,0,
,70282,,,,,,,,,,,,4945819,,1552510587354,,,,,,,,,,,,,,,,,,,,,,,,
,70283,,,,,,,,,,,,4945819,,1552510592212,,,,,,,,,,,,,,,,,,,,,,,,
,70284,,,,,,,,,,,,4945819,,1552510592564,,,,,,,,,,,,,,,,,,,,,,,,
,70285,,,,,,,,,,,,4945819,,,1552510587565,,,,,,,,,,,,,,,,,,,,,,,
,70286,,,,,,,,,,,,4945819,,,1552510592279,,,,,,,,,,,,,,,,,,,,,,,
,70287,,,,,,,,,,,,4945819,,,1552510596642,,,,,,,,,,,,,,,,,,,,,,,
,70288,,,,,2,20190313205626,1,1,,,9,4945819,0,,,,,,,,,,,,,,,,,,,,,,1,3.7,0,
,70289,,,,,2,20190313205639,2,1,,,10,4945819,0,,,,,,,,,,,,,,,,,,,,,,6,3123,0,
